epoch_index,loss,mae,val_loss,val_mae,learning_rate
78,1.0899633480221382e-06,0.0005511094932444394,5.859601515112445e-07,0.00040383238228969276,9.999999747378752e-06
79,1.090870455300319e-06,0.0005506835295818746,5.927557822360541e-07,0.00040864027687348425,9.999999747378752e-06
80,1.0872088296309812e-06,0.0005497868987731636,5.913180416428077e-07,0.00040671348688192666,9.999999747378752e-06
81,1.0841109769899049e-06,0.0005481226835399866,5.759960686191334e-07,0.00040293761412613094,9.999999747378752e-06
82,1.0844199778148322e-06,0.0005482228589244187,6.432957206925494e-07,0.0004148129955865443,9.999999747378752e-06
83,1.0937263823507237e-06,0.0005501540726982057,7.263629413500894e-07,0.0004225844459142536,9.999999747378752e-06
84,1.109798972720455e-06,0.0005557344411499798,6.860624353066669e-07,0.00042498327093198895,9.999999747378752e-06
85,1.0889873465202982e-06,0.0005497111706063151,5.815032295686251e-07,0.00040363307925872505,9.999999747378752e-06
86,1.1013427183570457e-06,0.0005516866804100573,6.470411904047069e-07,0.00041939629591070116,9.999999747378752e-06
87,1.0862007684409036e-06,0.0005480334511958063,5.878999900232884e-07,0.0004039440245833248,9.999999747378752e-06
88,1.0869608786379104e-06,0.0005487830494530499,5.693080424862274e-07,0.0003995949518866837,9.999999747378752e-06
89,1.082386347661668e-06,0.0005474055069498718,5.930564270784089e-07,0.0004070792638231069,9.999999747378752e-06
90,1.091813373932382e-06,0.000551506644114852,5.913907443755306e-07,0.00040392938535660505,9.999999747378752e-06
91,1.0859184840228409e-06,0.0005483892746269703,6.386612767528277e-07,0.0004224347067065537,9.999999747378752e-06
92,1.0771179859148106e-06,0.0005468657473102212,6.278157229644421e-07,0.00041130700265057385,9.999999747378752e-06
93,1.0918057569142547e-06,0.000550797616597265,5.745820885749708e-07,0.0004016453749500215,9.999999747378752e-06
94,1.1020530337191303e-06,0.000550969154573977,6.523105753331038e-07,0.00042085579480044544,9.999999747378752e-06
95,1.0946130259981146e-06,0.0005514717195183039,6.212601419974817e-07,0.0004151843022555113,9.999999747378752e-06
96,1.0885960364248604e-06,0.0005503991851583123,6.209112939359329e-07,0.000411559478379786,9.999999747378752e-06
97,1.097090489565744e-06,0.0005495776422321796,5.903385158489982e-07,0.0004070943396072835,9.999999747378752e-06
98,1.097272615879774e-06,0.0005515074590221047,6.032228725416644e-07,0.0004124508413951844,9.999999747378752e-06
99,1.0781819810290472e-06,0.0005475629004649818,6.041290134817245e-07,0.00040797944529913366,9.999999747378752e-06
100,1.0703137149903341e-06,0.0005483512650243938,5.772668600911857e-07,0.00040154997259378433,9.999999747378752e-06
101,1.0804361636473914e-06,0.0005479805404320359,5.848551722920092e-07,0.0004015448212157935,9.999999747378752e-06
102,1.0803547638715827e-06,0.0005477485246956348,6.041641995579994e-07,0.00041195322410203516,9.999999747378752e-06
103,1.0943713277811185e-06,0.000552973710000515,6.263238674364402e-07,0.00041772585245780647,9.999999747378752e-06
104,1.089400711862254e-06,0.0005491439951583743,5.924129027334857e-07,0.00040387443732470274,9.999999747378752e-06
105,1.0965175079036271e-06,0.0005497589008882642,5.9000660712627e-07,0.00040720825199969113,9.999999747378752e-06
106,1.0582471077213995e-06,0.0005416127969510853,6.27897861704696e-07,0.0004077641060575843,9.999999747378752e-06
107,1.0934696774711483e-06,0.0005485160509124398,5.987829467812844e-07,0.00040480599272996187,9.999999747378752e-06
108,1.081080768017273e-06,0.0005469091120176017,5.629066777146363e-07,0.00039853359339758754,9.999999747378752e-06
109,1.0519740953895962e-06,0.000542156514711678,5.901089821236383e-07,0.0004008671676274389,9.999999747378752e-06
110,1.0776724366223789e-06,0.0005477198865264654,5.757706276199315e-07,0.000402142817620188,9.999999747378752e-06
111,1.0774302836580318e-06,0.0005467839073389769,5.782154630651348e-07,0.0004006639064755291,9.999999747378752e-06
112,1.0810289268192719e-06,0.0005478472448885441,5.687747375304752e-07,0.00039907428435981274,9.999999747378752e-06
113,1.0707366300266585e-06,0.0005443976842798293,5.798631832476531e-07,0.0004014729638583958,9.999999747378752e-06
114,1.0844902362805442e-06,0.0005466431612148881,6.008244213262515e-07,0.0004102317907381803,9.999999747378752e-06
115,1.079040430340683e-06,0.0005481078987941146,5.85551958920405e-07,0.00040618720231577754,9.999999747378752e-06
116,1.066021241058479e-06,0.0005450220196507871,5.741828772443114e-07,0.000402190926251933,9.999999747378752e-06
117,1.0780379398056539e-06,0.0005481029511429369,5.766305548604578e-07,0.0004013071593362838,9.999999747378752e-06
118,1.0848907550098374e-06,0.0005492292111739516,6.36707454759744e-07,0.00041281242738477886,9.999999747378752e-06
119,1.0725904076025472e-06,0.0005446915747597814,6.348426495605963e-07,0.00041042183875106275,9.999999747378752e-06
120,1.0758982398328953e-06,0.0005449387244880199,5.978407102702477e-07,0.0004098626086488366,9.999999747378752e-06
121,1.0638534604368033e-06,0.0005453883786685765,5.775778504357731e-07,0.00040155957685783505,9.999999747378752e-06
122,1.0847859357454581e-06,0.0005486515583470464,5.562890237342799e-07,0.00039657243178226054,9.999999747378752e-06
123,1.079434127859713e-06,0.000550250057131052,5.668522931046027e-07,0.0003999475156888366,9.999999747378752e-06
124,1.0847448947970406e-06,0.0005474391509778798,5.796870254926034e-07,0.0004013471188955009,9.999999747378752e-06
125,1.0577163038760773e-06,0.00054041703697294,5.980780315439915e-07,0.00040454641566611826,9.999999747378752e-06
126,1.064250909621478e-06,0.0005399539368227124,5.93736729115335e-07,0.00040620597428642213,9.999999747378752e-06
127,1.060410113495891e-06,0.0005435413331724703,5.81964343382424e-07,0.00040391116635873914,9.999999747378752e-06
128,1.064025127561763e-06,0.0005420281668193638,5.987525355521939e-07,0.00040967698441818357,9.999999747378752e-06
129,1.06860591131408e-06,0.0005461163236759603,5.657938686454145e-07,0.00039805544656701386,9.999999747378752e-06
130,1.0945968824671581e-06,0.000548725132830441,6.215793177943851e-07,0.0004129390581510961,9.999999747378752e-06
131,1.0796136393764755e-06,0.0005466568400152028,5.856907705492631e-07,0.0004039004852529615,9.999999747378752e-06
132,1.0625307140799123e-06,0.0005434006452560425,6.375972816385911e-07,0.0004099365323781967,9.999999747378752e-06
133,1.0554196023804252e-06,0.0005405068513937294,5.699217240362486e-07,0.00039785716217011213,9.999999747378752e-06
134,1.0597071877782582e-06,0.0005442911060526967,5.705122703147936e-07,0.0003999941691290587,9.999999747378752e-06
135,1.0661249234544812e-06,0.0005453056073747575,6.013568736307207e-07,0.0004044760135002434,9.999999747378752e-06
136,1.0594770856187097e-06,0.0005409954464994371,6.198499136189639e-07,0.00040360217099078,9.999999747378752e-06
137,1.034397428156808e-06,0.0005347974365577102,5.927334996158606e-07,0.0004032286233268678,9.999999747378752e-06
138,1.0540240964473924e-06,0.0005404056864790618,5.72632416151464e-07,0.00039890152402222157,9.999999747378752e-06
139,1.0767240610221052e-06,0.0005456740036606789,6.559754979207355e-07,0.00041153703932650387,9.999999747378752e-06
140,1.077510660252301e-06,0.0005456963554024696,5.845656119163323e-07,0.0004038172774016857,9.999999747378752e-06
141,1.074130523193162e-06,0.000545062473975122,5.885398195459857e-07,0.0003994574653916061,9.999999747378752e-06
142,1.0628749578245333e-06,0.0005426584393717349,6.026010055393272e-07,0.00040164359961636364,9.999999747378752e-06
143,1.0591598993414664e-06,0.0005420086672529578,5.731621399718279e-07,0.0004009416443295777,9.999999747378752e-06
144,1.053995219990611e-06,0.0005409650038927794,5.672142151524895e-07,0.00039653113344684243,9.999999747378752e-06
145,1.0582809863990406e-06,0.0005420900997705758,5.820696742375731e-07,0.00040372167131863534,9.999999747378752e-06
146,1.0621417914080666e-06,0.0005437200306914747,5.6051737828966e-07,0.0003986067895311862,9.999999747378752e-06
147,1.0637477316777222e-06,0.0005434833583422005,5.727396796828543e-07,0.0004002233617939055,9.999999747378752e-06
148,1.0702516419769381e-06,0.000545712246093899,6.177915565785952e-07,0.0004098537901882082,9.999999747378752e-06
149,1.0796703691084986e-06,0.0005471665062941611,6.22117624970997e-07,0.00040542869828641415,9.999999747378752e-06
150,1.06285017409391e-06,0.000543849659152329,6.054657433196553e-07,0.00040949558024294674,9.999999747378752e-06
151,1.056580344993563e-06,0.0005404819967225194,6.043179610060179e-07,0.00040822691516950727,9.999999747378752e-06
152,1.0567752042334178e-06,0.0005426612915471196,5.617190481643775e-07,0.0003968185046687722,9.999999747378752e-06
